Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,sentiment,confidence
418,B000SEJ842,A2IJOBHJXEZSS2,mosslake,0,0,1,1312934400,Look elsewhere for your whole grains,a vile miserable pancake i put these in front of my toddler one morning and she actually cried i dont know if it was their flat and anemic appearance or their salty bitter taste only the whole wheat flour is organic in this mix the buttermilk baking soda sls and sea salt are not i am going back to natures path buttermilk pancake mix this one went straight into the garbage,NEGATIVE,100.0
419,B004X8TK8I,A3U2QAY7SVE9AI,W. Smith,0,0,5,1344988800,Hey!,whats there to say about a fantastic chocolate chip cookie the only thing that could be improved is if they offered a bushel box of these so you would not run out so fast hope these dont go the way of the dinosaur,NEGATIVE,99.4
420,B004X8TK8I,A3GIMXLOEPFJBV,Samuel Spade,0,0,4,1342396800,These are Famous for a reason.,these arrived on time and packaged in green plastic wrap  the cookies were as fresh as the boxes found in the local grocery storebr br i have no complaints but i also now have no more cookies we ate them all,NEGATIVE,99.6
421,B004X8TK8I,AMRMK86X3PKXD,R. Thomasson,0,0,5,1337644800,Wow,i was not expecting to like these cookies as much as i do i like chocolate chip cookies well enough but i really prefer a soft cookie to crisp ones i have to say these famous amos cookies have pertty much turned me around the cookies are rich and have that depth of flavor that comes from quality ingredients the chips are real chocolate and melt redilly in your mouth creating a moist experience while chewing these are truly great cookies,POSITIVE,100.0
422,B004X8TK8I,A1TYA1IYI3LGUC,John Snell,0,0,5,1335398400,"God, I love these cookies!!!",they arent fattening and theyre good for you right thats what i heard at least from an admittedly unreliable person,POSITIVE,99.5
423,B000G6RYNE,A2NO1TXXS9T0EE,BruteNStones,0,0,4,1335398400,Hard,great if you are cutting back on fat they do resemble regular chips but are nothing like them extremely dry and hard,NEGATIVE,99.8
424,B000G6RYNE,A1IRN1M05TPOVT,"Sharon M. Helfand ""Scrapper""",0,0,5,1334620800,Kettle potato chips:  Fully loaded baked potato,i have never met a kettle brand chip i did not like these chips have a great loaded potato flavor which are flavorful i like the sweet onion chips better but these are also at the top of the list for greattasting potato chips kettle chips are great chips fthe money,POSITIVE,99.9
425,B000G6RYNE,ARONI7W0W677H,Peter N,0,0,5,1334275200,"Fresh, Lightly-Spiced, Crunchy Kettle Chips. Good Value, Good Product.",after buying bags one at a time at a hefty markup at nearby stores i decided to try bulk ordering some snack foods on amazon i was very pleased with the price and the productsbr br these jalapeno kettle chips are not overly spicy they have a slowbuilding spice that starts very subtly a grows if you eat the whole bag which im embarrassed to say i did quite a few timesbr br the chips arrived wellpacked and fresh they had nearly a year of time before they expired which is pretty impressive for chipsbr br most importantly the priceperbag was much much better than any local store could do although i live near an expensive city so that may play a role in the price differencebr br i wouldnt hesitate to order another box of these once i run out,POSITIVE,99.9
426,B000G6RYNE,A1Y3XPZK9ZADFW,albinocrow,0,0,4,1334016000,glad to find them in 1 oz size,i buy mostly for vending so the size of the bag is important kettles  oz bag is a good size although it seems a bit less than full salt  vinegar flavor is satisfying about an  out of ,POSITIVE,98.2
427,B000G6RYNE,A1Y3XPZK9ZADFW,albinocrow,0,0,4,1334016000,"pretty good, could be better",glad to find these in a one ounce size but the bag seems a bit less than full its hard to find single serving chip bags that vend well sometimes they are too wide or too plump with air bag size is good bbq flavor is about an  out of ,NEGATIVE,99.0
428,B000G6RYNE,A1ELZC3WXWILX2,B. Carter,0,0,5,1333670400,a slight taste of jalapeno,one of the best chips that you can buyand ive tried all the kettle varieties and many others  theres only a slight taste of jalapeno and they are delicious perfect with a sandwich or alonebr if you like being addicted these are the chip for you see you at addicts anonymous,POSITIVE,100.0
429,B000G6RYNE,A1X5RAIMX4ZSLJ,BadPotato,0,0,5,1331856000,Best chips ever,the title says it all great flavor hint of spice excellent crunch we eat kettle chips by the truck load at my house we like all the flavors but this one far and away is our favorite never enough bags to get us to our next shipment i just wish amazon could get the larger bags on subscribe and save if you buy these make sure you have enough for everyone otherwise you may not get enough for yourself,NEGATIVE,90.9
430,B000G6RYNE,A1IRN1M05TPOVT,"Sharon M. Helfand ""Scrapper""",0,0,5,1331078400,Kettle potato chips:  Sweet onion,wow  i have eaten quite a few potato chips in my day kettle chips are the best nonbaked chips i have eaten i decided to try the sweet onion chips since ive never had them i now have a favorite if you like onions this is a must buy i will definitely reorder these as i mentioned above they are the best i have ever eaten the flavor is great,POSITIVE,100.0
431,B000G6RYNE,A1S8ELUE383P8E,"John F. Peters ""John Peters""",0,0,5,1330905600,Ridiculously Good,i cannot say how much i love kettle brand potato chips kettle brand has a large variety of unique flavors and the quality of the chips themselves blows all other potato chips out of the water the ingredients list is printed on each bag and the only thing really bad for it is the oil they are frying the chips in i love that these arent filled with nasty chemicals i ordered the cheddar and sour cream krinkle cut ones which are great but i was torn between the a hrefhttpwwwamazoncomgpproductbifusckettle brand potato chips fully loaded baked potato ounce pack of a and the jalapeno flavor while i know the jalapeno flavor is good but this is way better they include liquid smoke instead of actual bacon which im fine with since ive a vegetarian i ordered this to give to guests coming from out of town for my wedding this spring and i cant guarantee how many i will have left my fiance and i love these the packaging is perfect for anyone who is giving these to kids to take for school lunches or handing out in gift bags even just for portion control,NEGATIVE,99.6
432,B000G6RYNE,A2OEUROGZDTXUJ,J. Graves,0,0,5,1327881600,Delicious!,now i havent done a sidebyside comparison but these chips still taste like the real deal these snack sized bags do as well as the regular brand at the grocery store i work for portion control and reduced fat yes please  with the subscribe  save these are much cheaper than at the grocery store,POSITIVE,98.7
433,B000G6RYNE,A17V3UVYMI69TE,Patrick Tran,0,0,4,1327363200,PUCKER UP,i love kettle brand chipsbr ive been in love with the honey dijon for years and decided to try out their other flavorsbr br sea salt  vinegar chips are tangy sour and make my lips pucker when i eat too many at a time  i got  big bags for a steal from amazon  whatbr br personally the flavor is too much for me but my mom  aunt love them and they hate potato chips,NEGATIVE,97.9
434,B000G6RYNE,A22PUBSSNP54L,"G. Little ""value seeker""",0,0,5,1326672000,I love these chips.  They are thick and crunchy!,these chips are thick and crunchy  i absolutely love them  the taste is perfect  i like to buy these smaller bags because i cant trust myself with a large bag of these because they taste no good,POSITIVE,97.3
435,B000G6RYNE,A15USNEAJUXOSH,L. Schrank,0,0,4,1326067200,Quite good,i enjoy these chips i got these instead of my usual jalapeno ones from the same company for a bit of flavor change i think those are better but only slightly like the jalapenos there is a great amount of flavor without being too overpowering the small bag size prevents you from overeating as with a larger bag,POSITIVE,99.7
436,B000G6RYNE,A15USNEAJUXOSH,L. Schrank,0,0,5,1326067200,Delicious,i love these chips i buy the  pack once a month the bags are just the right size for snacking and prevent me from eating way too much with the larger bags the jalapeno spice is subtle enough not to be overpowering but still gives you a great amount of flavor,POSITIVE,100.0
437,B000G6RYNE,A2BLJGGWN8GTXQ,Sean,0,0,5,1325721600,Salty and vinegary!!!,these are the strongest tasting salt and vinegar chips ive had  i could still do with more vinegar flavor but i think this is as close as im going to get without dousing them with vinegar powder myselfbr br i did a side by side with the cape cod salt and vinegar and these are about twice as flavorful  additionally as other reviewers have said they have quite a good bit of potassium in them somewhere in the neighbor of  rda per serving,POSITIVE,78.4
438,B000G6RYNE,A1FXCNUVQ6FOMC,suzieg2,0,0,5,1322784000,WOW!!!!,i have been ordering the sea salt chips for about a yeari love thembut my daughter picked some of these up at our local grocery store and now they are my new favoritewill be ordering them,POSITIVE,99.1
439,B000G6RYNE,A926YP1BSD72Y,Shopper11,0,0,5,1321747200,Best gluten-free dairy-free chips,these are my favorite glutenfree dairyfree flavored chips  many other salt and vinegar chips contain dairy so its nice to find ones that i can eat  the vinegar flavor is really intense and good,POSITIVE,100.0
440,B000G6RYNE,A33PLZ7SD5MCG0,Patty Kaye,0,0,4,1315699200,A unique flavor for fans of Thai food,these kettle brand potato chips in the spicy thai flavor really do taste like food i have eaten at a thai restaurant the ingredients listed include garlic powder onion powder parsley jalapeno and spices im not sure what other spices there are but it sure tastes like lemongrass to meyum these chips are thick cut and very crunch they come in a seriously heavyduty bag i tried to open it like i do regular chip bags by pulling the two sides apart no way the bag is so thick i wondered if it was plastic i started looking for the scissors and decided that any company that put their chips in a bag this nice must have provided a way to open it sure enough there is a small slit on the top and the simple directions tear here so easy why didnt i think of that,NEGATIVE,98.8
441,B000G6RYNE,A3EEBE82C3HYRD,David,0,0,3,1304726400,"Honey Dijon leaves bad aftertaste, NY Cheddar are pretty good",honey dijon flavor okay flavor but both my girlfriend and i thought they left a bad aftertaste the aftertaste is sort of like old cheese presumably some folks like this im not a fancy cheese eater and it lingers for at least an hour id give this flavor a rating of  stars out of br br we have also tried the ny cheddar flavor  stars which we both liked better and they didnt leave any longlingering or bad aftertastebr br id give the consistency of the chips  stars the chips are crunchy but also greasy enough that i keep a napkin near or wash my hands after eating kettle chips,NEGATIVE,99.0
